,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AHTGS,AATGS,AHTGC,AATGC,HTP,ATP,HM1,HM2,HM3,AM1,AM2,AM3,HomeTeamLP,AwayTeamLP,MW,DiffLP,HTGD,ATGD,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,DiffFormPts
1724,1/1/2005,Liverpool,Chelsea,0.0,1.0,A,34.0,40.0,20.0,8.0,1.619047619047619,2.3333333333333335,W,W,W,W,W,W,4.0,2.0,21.0,2.0,0.6666666666666666,1.5238095238095237,WWW,WWW,9,9,0.0
1725,1/1/2005,Man City,Southampton,2.0,1.0,H,24.0,18.0,21.0,32.0,1.1428571428571428,0.6666666666666666,D,L,W,L,D,L,16.0,12.0,21.0,4.0,0.14285714285714285,-0.6666666666666666,DLW,LDL,4,1,0.14285714285714285
1726,1/1/2005,Middlesbrough,Man United,0.0,2.0,A,34.0,31.0,24.0,13.0,1.6666666666666667,1.9047619047619047,W,L,W,W,W,W,11.0,3.0,21.0,8.0,0.47619047619047616,0.8571428571428571,WLW,WWW,6,9,-0.14285714285714285
1727,1/1/2005,Newcastle,Birmingham,2.0,1.0,H,31.0,23.0,38.0,21.0,1.0476190476190477,1.2380952380952381,L,D,L,W,W,W,5.0,10.0,21.0,-5.0,-0.3333333333333333,0.09523809523809523,LDL,WWW,1,9,-0.38095238095238093
1728,1/1/2005,Portsmouth,Norwich,1.0,1.0,D,24.0,17.0,27.0,36.0,1.2380952380952381,0.7142857142857143,L,W,L,L,L,L,13.0,18.0,21.0,-5.0,-0.14285714285714285,-0.9047619047619048,LWL,LLL,3,0,0.14285714285714285
1729,1/1/2005,Tottenham,Everton,5.0,2.0,H,24.0,23.0,19.0,17.0,1.380952380952381,1.9047619047619047,D,W,W,L,W,D,15.0,17.0,21.0,-2.0,0.23809523809523808,0.2857142857142857,DWW,LWD,7,4,0.14285714285714285
1730,3/1/2005,Blackburn,Charlton,1.0,0.0,H,19.0,24.0,33.0,31.0,0.8636363636363636,1.4090909090909092,L,W,D,L,W,D,15.0,7.0,22.0,8.0,-0.6363636363636364,-0.3181818181818182,LWD,LWD,4,4,0.0
1731,3/1/2005,Crystal Palace,Aston Villa,2.0,0.0,H,21.0,23.0,34.0,24.0,0.6818181818181818,1.2727272727272727,L,D,L,W,L,L,18.0,6.0,22.0,12.0,-0.5909090909090909,-0.045454545454545456,LDL,WLL,1,3,-0.09090909090909091
1732,3/1/2005,Norwich,Liverpool,1.0,2.0,A,18.0,34.0,37.0,21.0,0.7272727272727273,1.5454545454545454,D,L,L,L,W,W,18.0,4.0,22.0,14.0,-0.8636363636363636,0.5909090909090909,DLL,LWW,1,6,-0.22727272727272727
1733,3/1/2005,West Brom,Newcastle,0.0,0.0,D,17.0,33.0,43.0,39.0,0.5454545454545454,1.1363636363636365,D,D,L,W,L,D,18.0,5.0,22.0,13.0,-1.1818181818181819,-0.2727272727272727,DDL,WLD,2,4,-0.09090909090909091
1734,4/1/2005,Arsenal,Man City,1.0,1.0,D,51.0,26.0,23.0,22.0,2.1363636363636362,1.2272727272727273,W,W,W,W,D,L,1.0,16.0,22.0,-15.0,1.2727272727272727,0.18181818181818182,WWW,WDL,9,4,0.22727272727272727
1735,4/1/2005,Birmingham,Bolton,1.0,2.0,A,24.0,27.0,23.0,30.0,1.1818181818181819,1.0909090909090908,L,W,W,D,L,L,10.0,8.0,22.0,2.0,0.045454545454545456,-0.13636363636363635,LWW,DLL,6,1,0.22727272727272727
1736,4/1/2005,Chelsea,Middlesbrough,2.0,0.0,H,41.0,34.0,8.0,26.0,2.3636363636363638,1.5909090909090908,W,W,W,L,W,L,2.0,11.0,22.0,-9.0,1.5,0.36363636363636365,WWW,LWL,9,3,0.2727272727272727
1737,4/1/2005,Everton,Portsmouth,2.0,1.0,H,25.0,25.0,22.0,28.0,1.8181818181818181,1.2272727272727273,L,L,W,D,L,W,17.0,13.0,22.0,4.0,0.13636363636363635,-0.13636363636363635,LLW,DLW,3,4,-0.045454545454545456
1738,4/1/2005,Man United,Tottenham,0.0,0.0,D,33.0,29.0,13.0,21.0,1.9545454545454546,1.4545454545454546,W,W,W,W,D,W,3.0,15.0,22.0,-12.0,0.9090909090909091,0.36363636363636365,WWW,WDW,9,7,0.09090909090909091
1739,5/1/2005,Southampton,Fulham,3.0,3.0,D,19.0,25.0,34.0,36.0,0.6363636363636364,0.9545454545454546,L,L,D,W,L,L,12.0,9.0,22.0,3.0,-0.6818181818181818,-0.5,LLD,WLL,1,3,-0.09090909090909091
1740,15/1/2005,Aston Villa,Norwich,3.0,0.0,H,23.0,19.0,26.0,39.0,1.2173913043478262,0.6956521739130435,L,W,L,L,D,L,6.0,18.0,23.0,-12.0,-0.13043478260869565,-0.8695652173913043,LWL,LDL,3,1,0.08695652173913043
1741,15/1/2005,Bolton,Arsenal,1.0,0.0,H,29.0,52.0,31.0,24.0,1.173913043478261,2.0869565217391304,W,D,L,D,W,W,8.0,1.0,23.0,7.0,-0.08695652173913043,1.2173913043478262,WDL,DWW,4,7,-0.13043478260869565
1742,15/1/2005,Charlton,Birmingham,3.0,1.0,H,24.0,25.0,32.0,25.0,1.3478260869565217,1.1304347826086956,L,L,W,L,L,W,7.0,10.0,23.0,-3.0,-0.34782608695652173,0.0,LLW,LLW,3,3,0.0
1743,15/1/2005,Liverpool,Man United,0.0,1.0,A,36.0,33.0,22.0,13.0,1.608695652173913,1.9130434782608696,W,L,W,D,W,W,4.0,3.0,23.0,1.0,0.6086956521739131,0.8695652173913043,WLW,DWW,6,7,-0.043478260869565216
1744,15/1/2005,Man City,Crystal Palace,3.0,1.0,H,27.0,23.0,23.0,34.0,1.2173913043478262,0.782608695652174,D,W,D,W,L,D,16.0,18.0,23.0,-2.0,0.17391304347826086,-0.4782608695652174,DWD,WLD,5,4,0.043478260869565216
1745,15/1/2005,Newcastle,Southampton,2.0,1.0,H,33.0,22.0,39.0,37.0,1.1304347826086956,0.6521739130434783,D,W,L,D,L,L,5.0,12.0,23.0,-7.0,-0.2608695652173913,-0.6521739130434783,DWL,DLL,4,1,0.13043478260869565
1746,15/1/2005,Portsmouth,Blackburn,0.0,1.0,A,26.0,20.0,30.0,33.0,1.173913043478261,0.9565217391304348,L,D,L,W,L,W,13.0,15.0,23.0,-2.0,-0.17391304347826086,-0.5652173913043478,LDL,WLW,1,6,-0.21739130434782608
1747,15/1/2005,Tottenham,Chelsea,0.0,2.0,A,29.0,43.0,21.0,8.0,1.434782608695652,2.391304347826087,D,W,D,W,W,W,15.0,2.0,23.0,13.0,0.34782608695652173,1.5217391304347827,DWD,WWW,5,9,-0.17391304347826086
1748,16/1/2005,Fulham,West Brom,1.0,0.0,H,28.0,17.0,39.0,43.0,0.9565217391304348,0.5652173913043478,D,W,L,D,D,D,9.0,18.0,23.0,-9.0,-0.4782608695652174,-1.1304347826086956,DWL,DDD,4,3,0.043478260869565216
1749,16/1/2005,Middlesbrough,Everton,1.0,1.0,D,34.0,27.0,28.0,23.0,1.5217391304347827,1.8695652173913044,L,L,W,W,L,L,11.0,17.0,23.0,-6.0,0.2608695652173913,0.17391304347826086,LLW,WLL,3,3,0.0
1750,22/1/2005,Birmingham,Fulham,1.0,2.0,A,26.0,29.0,28.0,39.0,1.0833333333333333,1.0416666666666667,L,L,L,W,D,W,10.0,9.0,24.0,1.0,-0.08333333333333333,-0.4166666666666667,LLL,WDW,0,7,-0.2916666666666667
1751,22/1/2005,Chelsea,Portsmouth,3.0,0.0,H,45.0,26.0,8.0,31.0,2.4166666666666665,1.125,W,W,W,L,L,D,2.0,13.0,24.0,-11.0,1.5416666666666667,-0.20833333333333334,WWW,LLD,9,1,0.3333333333333333
1752,22/1/2005,Crystal Palace,Tottenham,3.0,0.0,H,24.0,29.0,37.0,23.0,0.75,1.375,L,W,L,L,D,W,18.0,15.0,24.0,3.0,-0.5416666666666666,0.25,LWL,LDW,3,4,-0.041666666666666664
1753,22/1/2005,Everton,Charlton,0.0,1.0,A,28.0,27.0,24.0,33.0,1.8333333333333333,1.4166666666666667,D,W,L,W,L,L,17.0,7.0,24.0,10.0,0.16666666666666666,-0.25,DWL,WLL,4,3,0.041666666666666664
1754,22/1/2005,Man United,Aston Villa,3.0,1.0,H,34.0,26.0,13.0,26.0,1.9583333333333333,1.2916666666666667,W,D,W,W,L,W,3.0,6.0,24.0,-3.0,0.875,0.0,WDW,WLW,7,6,0.041666666666666664
1755,22/1/2005,Norwich,Middlesbrough,4.0,4.0,D,19.0,35.0,42.0,29.0,0.6666666666666666,1.5,L,L,D,D,L,L,18.0,11.0,24.0,7.0,-0.9583333333333334,0.25,LLD,DLL,1,1,0.0
1756,22/1/2005,Southampton,Liverpool,2.0,0.0,H,23.0,36.0,39.0,23.0,0.625,1.5416666666666667,L,D,L,L,W,L,12.0,4.0,24.0,8.0,-0.6666666666666666,0.5416666666666666,LDL,LWL,1,3,-0.08333333333333333
1757,22/1/2005,West Brom,Man City,2.0,0.0,H,17.0,30.0,44.0,24.0,0.5416666666666666,1.2916666666666667,L,D,D,W,D,W,18.0,16.0,24.0,2.0,-1.125,0.25,LDD,WDW,2,7,-0.20833333333333334
1758,23/1/2005,Arsenal,Newcastle,1.0,0.0,H,52.0,35.0,25.0,40.0,2.0,1.2083333333333333,L,D,W,W,D,W,1.0,5.0,24.0,-4.0,1.125,-0.20833333333333334,LDW,WDW,4,7,-0.125
1759,24/1/2005,Blackburn,Bolton,0.0,1.0,A,21.0,30.0,33.0,31.0,1.0416666666666667,1.25,W,W,L,W,W,D,15.0,8.0,24.0,7.0,-0.5,-0.041666666666666664,WWL,WWD,6,7,-0.041666666666666664
1760,1/2/2005,Arsenal,Man United,2.0,4.0,A,53.0,37.0,25.0,14.0,2.04,2.0,W,L,D,W,W,D,1.0,3.0,25.0,-2.0,1.12,0.92,WLD,WWD,4,7,-0.12
1761,1/2/2005,Bolton,Tottenham,3.0,1.0,H,31.0,29.0,31.0,26.0,1.32,1.32,W,W,W,L,L,D,8.0,15.0,25.0,-7.0,0.0,0.12,WWW,LLD,9,1,0.32
1762,1/2/2005,Charlton,Liverpool,1.0,2.0,A,28.0,36.0,33.0,25.0,1.48,1.48,W,W,L,L,L,W,7.0,4.0,25.0,3.0,-0.2,0.44,WWL,LLW,6,3,0.12
1763,1/2/2005,Portsmouth,Middlesbrough,2.0,1.0,H,26.0,39.0,34.0,33.0,1.08,1.48,L,L,L,D,D,L,13.0,11.0,25.0,2.0,-0.32,0.24,LLL,DDL,0,2,-0.08
1764,1/2/2005,West Brom,Crystal Palace,2.0,2.0,D,19.0,27.0,44.0,37.0,0.64,0.84,W,L,D,W,L,W,18.0,18.0,25.0,0.0,-1.0,-0.4,WLD,WLW,4,6,-0.08
1765,2/2/2005,Birmingham,Southampton,2.0,1.0,H,27.0,25.0,30.0,39.0,1.04,0.72,L,L,L,W,L,D,10.0,12.0,25.0,-2.0,-0.12,-0.56,LLL,WLD,0,4,-0.16
1766,2/2/2005,Blackburn,Chelsea,0.0,1.0,A,21.0,48.0,34.0,8.0,1.0,2.44,L,W,W,W,W,W,15.0,2.0,25.0,13.0,-0.52,1.6,LWW,WWW,6,9,-0.12
1767,2/2/2005,Everton,Norwich,1.0,0.0,H,28.0,23.0,25.0,46.0,1.76,0.68,L,D,W,D,L,L,17.0,18.0,25.0,-1.0,0.12,-0.92,LDW,DLL,4,1,0.12
1768,2/2/2005,Fulham,Aston Villa,1.0,1.0,D,31.0,27.0,40.0,29.0,1.12,1.24,W,W,D,L,W,L,9.0,6.0,25.0,3.0,-0.36,-0.08,WWD,LWL,7,3,0.16
1769,2/2/2005,Man City,Newcastle,1.0,1.0,D,30.0,35.0,26.0,41.0,1.24,1.16,L,W,D,L,W,D,16.0,5.0,25.0,11.0,0.16,-0.24,LWD,LWD,4,4,0.0
1770,5/2/2005,Aston Villa,Arsenal,1.0,3.0,A,28.0,55.0,30.0,29.0,1.2307692307692308,1.9615384615384615,D,L,W,L,W,L,6.0,1.0,26.0,5.0,-0.07692307692307693,1.0,DLW,LWL,4,3,0.038461538461538464
1771,5/2/2005,Crystal Palace,Bolton,0.0,1.0,A,29.0,34.0,39.0,32.0,0.8461538461538461,1.3846153846153846,D,W,L,W,W,W,18.0,8.0,26.0,10.0,-0.38461538461538464,0.07692307692307693,DWL,WWW,4,9,-0.19230769230769232
1772,5/2/2005,Liverpool,Fulham,3.0,1.0,H,38.0,32.0,26.0,41.0,1.5384615384615385,1.1153846153846154,W,L,L,D,W,W,4.0,9.0,26.0,-5.0,0.46153846153846156,-0.34615384615384615,WLL,DWW,3,7,-0.15384615384615385
1773,5/2/2005,Man United,Birmingham,2.0,0.0,H,41.0,29.0,16.0,31.0,2.0384615384615383,1.1153846153846154,W,W,W,W,L,L,3.0,10.0,26.0,-7.0,0.9615384615384616,-0.07692307692307693,WWW,WLL,9,3,0.23076923076923078
1774,5/2/2005,Middlesbrough,Blackburn,1.0,0.0,H,40.0,21.0,35.0,35.0,1.4230769230769231,0.9615384615384616,L,D,D,L,L,W,11.0,15.0,26.0,-4.0,0.19230769230769232,-0.5384615384615384,LDD,LLW,2,3,-0.038461538461538464
1775,5/2/2005,Newcastle,Charlton,1.0,1.0,D,36.0,29.0,42.0,35.0,1.1538461538461537,1.4230769230769231,D,L,W,L,W,W,5.0,7.0,26.0,-2.0,-0.23076923076923078,-0.23076923076923078,DLW,LWW,4,6,-0.07692307692307693
1776,5/2/2005,Norwich,West Brom,3.0,2.0,H,23.0,21.0,47.0,46.0,0.6538461538461539,0.6538461538461539,L,D,L,D,W,L,18.0,18.0,26.0,0.0,-0.9230769230769231,-0.9615384615384616,LDL,DWL,1,4,-0.11538461538461539
1777,5/2/2005,Tottenham,Portsmouth,3.0,1.0,H,30.0,28.0,29.0,35.0,1.2692307692307692,1.1538461538461537,L,L,L,W,L,L,15.0,13.0,26.0,2.0,0.038461538461538464,-0.2692307692307692,LLL,WLL,0,3,-0.11538461538461539
1778,6/2/2005,Chelsea,Man City,0.0,0.0,D,49.0,31.0,8.0,27.0,2.4615384615384617,1.2307692307692308,W,W,W,D,L,W,2.0,16.0,26.0,-14.0,1.5769230769230769,0.15384615384615385,WWW,DLW,9,4,0.19230769230769232
1779,6/2/2005,Southampton,Everton,2.0,2.0,D,26.0,29.0,41.0,25.0,0.6923076923076923,1.8076923076923077,L,W,L,W,L,D,12.0,17.0,26.0,-5.0,-0.5769230769230769,0.15384615384615385,LWL,WLD,3,4,-0.038461538461538464
1780,12/2/2005,Birmingham,Liverpool,2.0,0.0,H,29.0,41.0,33.0,27.0,1.0740740740740742,1.5925925925925926,L,W,L,W,W,L,10.0,4.0,27.0,6.0,-0.14814814814814814,0.5185185185185185,LWL,WWL,3,6,-0.1111111111111111
1781,12/2/2005,Blackburn,Norwich,3.0,0.0,H,21.0,26.0,36.0,49.0,0.9259259259259259,0.7407407407407407,L,L,L,W,L,D,15.0,18.0,27.0,-3.0,-0.5555555555555556,-0.8518518518518519,LLL,WLD,0,4,-0.14814814814814814
1782,12/2/2005,Bolton,Middlesbrough,0.0,0.0,D,35.0,41.0,32.0,35.0,1.4444444444444444,1.4814814814814814,W,W,W,W,L,D,8.0,11.0,27.0,-3.0,0.1111111111111111,0.2222222222222222,WWW,WLD,9,4,0.18518518518518517
1783,12/2/2005,Everton,Chelsea,0.0,1.0,A,31.0,49.0,27.0,8.0,1.7777777777777777,2.4074074074074074,D,W,L,D,W,W,17.0,2.0,27.0,15.0,0.14814814814814814,1.5185185185185186,DWL,DWW,4,7,-0.1111111111111111
1784,12/2/2005,Portsmouth,Aston Villa,1.0,2.0,A,29.0,29.0,38.0,33.0,1.1111111111111112,1.1851851851851851,L,W,L,L,D,L,13.0,6.0,27.0,7.0,-0.3333333333333333,-0.14814814814814814,LWL,LDL,3,1,0.07407407407407407
1785,13/2/2005,Man City,Man United,0.0,2.0,A,31.0,43.0,27.0,16.0,1.2222222222222223,2.074074074074074,D,D,L,W,W,W,16.0,3.0,27.0,13.0,0.14814814814814814,1.0,DDL,WWW,2,9,-0.25925925925925924
1786,14/2/2005,Arsenal,Crystal Palace,5.0,1.0,H,58.0,29.0,30.0,40.0,2.0,0.8148148148148148,W,L,W,L,D,W,1.0,18.0,27.0,-17.0,1.037037037037037,-0.4074074074074074,WLW,LDW,6,4,0.07407407407407407
1787,22/2/2005,West Brom,Southampton,0.0,0.0,D,23.0,28.0,49.0,43.0,0.6296296296296297,0.7037037037037037,L,D,W,D,L,W,18.0,12.0,27.0,6.0,-0.9629629629629629,-0.5555555555555556,LDW,DLW,4,4,0.0
1788,26/2/2005,Aston Villa,Everton,1.0,3.0,A,29.0,31.0,33.0,27.0,1.1851851851851851,1.7777777777777777,L,D,L,D,W,L,6.0,17.0,27.0,-11.0,-0.14814814814814814,0.14814814814814814,LDL,DWL,1,4,-0.1111111111111111
1789,26/2/2005,Crystal Palace,Birmingham,2.0,0.0,H,29.0,29.0,40.0,33.0,0.8148148148148148,1.0740740740740742,L,D,W,L,W,L,18.0,10.0,27.0,8.0,-0.4074074074074074,-0.14814814814814814,LDW,LWL,4,3,0.037037037037037035
1790,26/2/2005,Man United,Portsmouth,2.0,1.0,H,45.0,30.0,16.0,40.0,2.107142857142857,1.0714285714285714,W,W,W,L,L,W,3.0,13.0,28.0,-10.0,1.0357142857142858,-0.35714285714285715,WWW,LLW,9,3,0.21428571428571427
1791,26/2/2005,Southampton,Arsenal,1.0,1.0,D,28.0,63.0,43.0,31.0,0.7142857142857143,2.0357142857142856,D,D,L,W,W,L,12.0,1.0,28.0,11.0,-0.5357142857142857,1.1428571428571428,DDL,WWL,2,6,-0.14285714285714285
1792,26/2/2005,Tottenham,Fulham,2.0,0.0,H,35.0,33.0,30.0,46.0,1.3928571428571428,1.0357142857142858,W,W,L,L,L,D,15.0,9.0,28.0,6.0,0.17857142857142858,-0.4642857142857143,WWL,LLD,6,1,0.17857142857142858
1793,27/2/2005,Middlesbrough,Charlton,2.0,2.0,D,41.0,32.0,35.0,38.0,1.4642857142857142,1.3928571428571428,D,W,L,D,D,L,11.0,7.0,28.0,4.0,0.21428571428571427,-0.21428571428571427,DWL,DDL,4,2,0.07142857142857142
1794,27/2/2005,Newcastle,Bolton,2.0,1.0,H,39.0,35.0,44.0,32.0,1.2142857142857142,1.4285714285714286,W,D,D,D,W,W,5.0,8.0,28.0,-3.0,-0.17857142857142858,0.10714285714285714,WDD,DWW,5,7,-0.07142857142857142
1795,28/2/2005,Norwich,Man City,2.0,3.0,A,26.0,31.0,52.0,29.0,0.7142857142857143,1.1785714285714286,L,W,L,L,D,D,18.0,16.0,28.0,2.0,-0.9285714285714286,0.07142857142857142,LWL,LDD,3,2,0.03571428571428571
1796,5/3/2005,Arsenal,Portsmouth,3.0,0.0,H,63.0,30.0,31.0,40.0,2.0357142857142856,1.0714285714285714,W,W,L,L,L,W,1.0,13.0,28.0,-12.0,1.1428571428571428,-0.35714285714285715,WWL,LLW,6,3,0.10714285714285714
1797,5/3/2005,Aston Villa,Middlesbrough,2.0,0.0,H,31.0,41.0,34.0,35.0,1.25,1.4642857142857142,W,L,D,D,W,L,6.0,11.0,28.0,-5.0,-0.10714285714285714,0.21428571428571427,WLD,DWL,4,4,0.0
1798,5/3/2005,Crystal Palace,Man United,0.0,0.0,D,30.0,45.0,45.0,16.0,0.7857142857142857,2.107142857142857,L,L,D,W,W,W,18.0,3.0,28.0,15.0,-0.5357142857142857,1.0357142857142858,LLD,WWW,1,9,-0.2857142857142857
1799,5/3/2005,Fulham,Charlton,0.0,0.0,D,33.0,32.0,46.0,38.0,1.0357142857142858,1.3928571428571428,L,L,D,D,D,L,9.0,7.0,28.0,2.0,-0.4642857142857143,-0.21428571428571427,LLD,DDL,1,2,-0.03571428571428571
1800,5/3/2005,Newcastle,Liverpool,1.0,0.0,H,40.0,41.0,44.0,30.0,1.2758620689655173,1.4827586206896552,W,W,D,L,L,W,5.0,4.0,29.0,1.0,-0.13793103448275862,0.3793103448275862,WWD,LLW,7,3,0.13793103448275862
1801,5/3/2005,Norwich,Chelsea,1.0,3.0,A,28.0,53.0,55.0,9.0,0.6896551724137931,2.4482758620689653,L,L,W,W,W,D,18.0,2.0,29.0,16.0,-0.9310344827586207,1.5172413793103448,LLW,WWD,3,7,-0.13793103448275862
1802,5/3/2005,Southampton,Tottenham,1.0,0.0,H,29.0,35.0,44.0,31.0,0.7241379310344828,1.3448275862068966,D,D,D,L,W,W,12.0,15.0,29.0,-3.0,-0.5172413793103449,0.13793103448275862,DDD,LWW,3,6,-0.10344827586206896
1803,6/3/2005,Everton,Blackburn,0.0,1.0,A,34.0,25.0,29.0,36.0,1.7586206896551724,1.0689655172413792,W,L,D,W,W,L,17.0,15.0,29.0,2.0,0.1724137931034483,-0.3793103448275862,WLD,WWL,4,6,-0.06896551724137931
1804,6/3/2005,West Brom,Birmingham,2.0,0.0,H,25.0,31.0,49.0,35.0,0.7241379310344828,1.103448275862069,W,D,L,L,W,L,18.0,10.0,29.0,8.0,-0.8275862068965517,-0.13793103448275862,WDL,LWL,4,3,0.034482758620689655
1805,7/3/2005,Man City,Bolton,0.0,1.0,A,34.0,36.0,31.0,34.0,1.2413793103448276,1.3793103448275863,W,L,D,L,D,W,16.0,8.0,29.0,8.0,0.10344827586206896,0.06896551724137931,WLD,LDW,4,4,0.0
1806,15/3/2005,Chelsea,West Brom,1.0,0.0,H,53.0,25.0,9.0,49.0,2.4482758620689653,0.7241379310344828,W,W,D,W,D,L,2.0,18.0,29.0,-16.0,1.5172413793103448,-0.8275862068965517,WWD,WDL,7,4,0.10344827586206896
1807,16/3/2005,Charlton,Tottenham,2.0,0.0,H,32.0,35.0,38.0,31.0,1.3793103448275863,1.3448275862068966,D,D,D,L,W,W,7.0,15.0,29.0,-8.0,-0.20689655172413793,0.13793103448275862,DDD,LWW,3,6,-0.10344827586206896
1808,16/3/2005,Liverpool,Blackburn,0.0,0.0,D,41.0,25.0,30.0,36.0,1.4827586206896552,1.0689655172413792,L,L,W,W,W,L,4.0,15.0,29.0,-11.0,0.3793103448275862,-0.3793103448275862,LLW,WWL,3,6,-0.10344827586206896
1809,19/3/2005,Blackburn,Arsenal,0.0,1.0,A,25.0,64.0,36.0,32.0,1.0689655172413792,2.0,W,W,L,D,W,W,15.0,1.0,29.0,14.0,-0.3793103448275862,1.103448275862069,WWL,DWW,6,7,-0.034482758620689655
1810,19/3/2005,Bolton,Norwich,1.0,0.0,H,37.0,29.0,34.0,58.0,1.4333333333333333,0.6666666666666666,W,L,D,L,L,L,8.0,18.0,30.0,-10.0,0.1,-0.9666666666666667,WLD,LLL,4,0,0.13333333333333333
1811,19/3/2005,Charlton,West Brom,1.0,4.0,A,34.0,25.0,38.0,50.0,1.4333333333333333,0.7,W,D,D,L,W,D,7.0,18.0,30.0,-11.0,-0.13333333333333333,-0.8333333333333334,WDD,LWD,5,4,0.03333333333333333
1812,19/3/2005,Chelsea,Crystal Palace,4.0,1.0,H,54.0,32.0,9.0,45.0,2.466666666666667,0.8666666666666667,W,W,W,D,W,L,2.0,18.0,30.0,-16.0,1.5,-0.43333333333333335,WWW,DWL,9,4,0.16666666666666666
1813,19/3/2005,Man United,Fulham,1.0,0.0,H,47.0,33.0,17.0,47.0,2.1,1.0,D,W,W,L,D,L,3.0,9.0,30.0,-6.0,1.0,-0.4666666666666667,DWW,LDL,7,1,0.2
1814,19/3/2005,Portsmouth,Newcastle,1.0,1.0,D,31.0,41.0,45.0,45.0,1.0,1.2666666666666666,L,L,L,D,W,W,13.0,5.0,30.0,8.0,-0.4666666666666667,-0.13333333333333333,LLL,DWW,0,7,-0.23333333333333334
1815,19/3/2005,Tottenham,Man City,2.0,1.0,H,35.0,34.0,33.0,32.0,1.3,1.2,L,L,W,L,W,L,15.0,16.0,30.0,-1.0,0.06666666666666667,0.06666666666666667,LLW,LWL,3,3,0.0
1816,20/3/2005,Birmingham,Aston Villa,2.0,0.0,H,31.0,34.0,37.0,37.0,1.0666666666666667,1.2666666666666666,L,L,W,W,L,W,10.0,6.0,30.0,4.0,-0.2,-0.1,LLW,WLW,3,6,-0.1
1817,20/3/2005,Liverpool,Everton,2.0,1.0,H,41.0,34.0,30.0,30.0,1.4666666666666666,1.7,D,L,L,L,W,L,4.0,17.0,30.0,-13.0,0.36666666666666664,0.13333333333333333,DLL,LWL,1,3,-0.06666666666666667
1818,20/3/2005,Middlesbrough,Southampton,1.0,3.0,A,43.0,30.0,39.0,44.0,1.4,0.8,L,D,D,W,D,D,11.0,12.0,30.0,-1.0,0.13333333333333333,-0.4666666666666667,LDD,WDD,2,5,-0.1
1819,2/4/2005,Arsenal,Norwich,4.0,1.0,H,67.0,29.0,32.0,58.0,2.033333333333333,0.6666666666666666,W,D,W,L,L,L,1.0,18.0,30.0,-17.0,1.1666666666666667,-0.9666666666666667,WDW,LLL,7,0,0.23333333333333334
1820,2/4/2005,Birmingham,Tottenham,1.0,1.0,D,33.0,37.0,37.0,34.0,1.1290322580645162,1.3548387096774193,W,L,L,W,L,L,10.0,15.0,31.0,-5.0,-0.12903225806451613,0.0967741935483871,WLL,WLL,3,3,0.0
1821,2/4/2005,Charlton,Man City,2.0,2.0,D,35.0,35.0,42.0,34.0,1.3870967741935485,1.1612903225806452,L,W,D,L,L,W,7.0,16.0,31.0,-9.0,-0.22580645161290322,0.03225806451612903,LWD,LLW,4,3,0.03225806451612903
1822,2/4/2005,Crystal Palace,Middlesbrough,0.0,1.0,A,33.0,44.0,49.0,42.0,0.8387096774193549,1.3548387096774193,L,D,W,L,L,D,18.0,11.0,31.0,7.0,-0.5161290322580645,0.06451612903225806,LDW,LLD,4,1,0.0967741935483871
1823,2/4/2005,Liverpool,Bolton,1.0,0.0,H,43.0,38.0,31.0,34.0,1.5161290322580645,1.4838709677419355,W,D,L,W,W,L,4.0,8.0,31.0,-4.0,0.3870967741935484,0.12903225806451613,WDL,WWL,4,6,-0.06451612903225806
1824,2/4/2005,Man United,Blackburn,0.0,0.0,D,48.0,25.0,17.0,37.0,2.129032258064516,1.032258064516129,W,D,W,L,D,W,3.0,15.0,31.0,-12.0,1.0,-0.3870967741935484,WDW,LDW,7,4,0.0967741935483871
1825,2/4/2005,Newcastle,Aston Villa,0.0,3.0,A,41.0,34.0,48.0,39.0,1.2258064516129032,1.2258064516129032,L,D,W,L,W,L,5.0,6.0,31.0,-1.0,-0.22580645161290322,-0.16129032258064516,LDW,LWL,4,3,0.03225806451612903
1826,2/4/2005,Southampton,Chelsea,1.0,3.0,A,33.0,58.0,45.0,10.0,0.8709677419354839,2.4838709677419355,W,W,D,W,W,W,12.0,2.0,31.0,10.0,-0.3870967741935484,1.5483870967741935,WWD,WWW,7,9,-0.06451612903225806
1827,3/4/2005,Fulham,Portsmouth,3.0,1.0,H,36.0,32.0,48.0,46.0,1.064516129032258,1.0,W,L,D,D,L,L,9.0,13.0,31.0,-4.0,-0.3870967741935484,-0.45161290322580644,WLD,DLL,4,1,0.0967741935483871
1828,3/4/2005,West Brom,Everton,1.0,0.0,H,29.0,35.0,51.0,32.0,0.7741935483870968,1.6451612903225807,W,L,W,L,L,W,18.0,17.0,31.0,1.0,-0.7096774193548387,0.0967741935483871,WLW,LLW,6,3,0.0967741935483871
1829,9/4/2005,Blackburn,Southampton,3.0,0.0,H,25.0,33.0,37.0,45.0,1.032258064516129,0.8709677419354839,L,D,W,W,W,D,15.0,12.0,31.0,3.0,-0.3870967741935484,-0.3870967741935484,LDW,WWD,4,7,-0.0967741935483871
1830,9/4/2005,Bolton,Fulham,3.0,1.0,H,38.0,37.0,35.0,51.0,1.4375,1.03125,L,W,W,L,W,L,8.0,9.0,32.0,-1.0,0.09375,-0.4375,LWW,LWL,6,3,0.09375
